Hz,Gain
18282.40741,-3.255975059
18283.33333,-3.238969257
18284.25926,-3.224027373
18285.18519,-3.208931013
18286.11111,-3.195699625
18287.03704,-3.184409546
18287.96296,-3.170556454
18288.88889,-3.160610865
18289.81481,-3.15476341
18290.74074,-3.145197824
18291.66667,-3.134281411
18292.59259,-3.125129859
18293.51852,-3.118722586
18294.44444,-3.114393175
18295.37037,-3.107882128
18296.2963,-3.101389008
18297.22222,-3.097834352
18298.14815,-3.093710523
18299.07407,-3.091897633
18300,-3.089644208
18300.92593,-3.088582987
18301.85185,-3.085092956
18302.77778,-3.082328139
18303.7037,-3.083133418
18304.62963,-3.085136567
18305.55556,-3.090805201
18306.48148,-3.092935661
18307.40741,-3.094554992
18308.33333,-3.097454237
18309.25926,-3.101371374
18310.18519,-3.105744082
18311.11111,-3.108652345
18312.03704,-3.114604813
18312.96296,-3.124141707
18313.88889,-3.128472293
18314.81481,-3.13141045
18315.74074,-3.138484
18316.66667,-3.145537493
18317.59259,-3.152395648
18318.51852,-3.160913697
18319.44444,-3.170068595
18320.37037,-3.179350379
18321.2963,-3.18712743
18322.22222,-3.194957317
18323.14815,-3.203565783
18324.07407,-3.212687941
18325,-3.224770965
18325.92593,-3.236484051
18326.85185,-3.247690364
18327.77778,-3.259107928
18328.7037,-3.268655493
18329.62963,-3.276994304
18330.55556,-3.28814111
18331.48148,-3.296117324
18332.40741,-3.305708872
18333.33333,-3.320941501
18334.25926,-3.334943822
18335.18519,-3.348533605
18336.11111,-3.362890627
18337.03704,-3.374060382
18337.96296,-3.381895618
18338.88889,-3.394932485
18339.81481,-3.410319827
18340.74074,-3.423858669
18341.66667,-3.437233387
18342.59259,-3.450639645
18343.51852,-3.462380577
18344.44444,-3.475105552
18345.37037,-3.492418732
18346.2963,-3.50778964
18347.22222,-3.517187602
18348.14815,-3.529999341
18349.07407,-3.546057986
18350,-3.563924126
18350.92593,-3.57834649
18351.85185,-3.590579338
18352.77778,-3.606090745
18353.7037,-3.621173236
18354.62963,-3.63374824
18355.55556,-3.646883901
18356.48148,-3.661347064
18357.40741,-3.67507824
18358.33333,-3.690628355
18359.25926,-3.706015181
18360.18519,-3.72073766
18361.11111,-3.737469808
18362.03704,-3.75169625
18362.96296,-3.764812628
18363.88889,-3.7802425
18364.81481,-3.794301964
18365.74074,-3.808937524
18366.66667,-3.822158689
18367.59259,-3.834667085
18368.51852,-3.854199286
18369.44444,-3.869990815
18370.37037,-3.881553502
18371.2963,-3.893809486
18372.22222,-3.908013373
18373.14815,-3.918103427
18374.07407,-3.931117832
18375,-3.950248489
18375.92593,-3.962605325
18376.85185,-3.97186089
18377.77778,-3.983927101
18378.7037,-3.995269931
18379.62963,-4.003871281
18380.55556,-4.014755653
18381.48148,-4.03159598
18382.40741,-4.040850449
18383.33333,-4.045460529
18384.25926,-4.052362971
18385.18519,-4.058794631
18386.11111,-4.065437476
18387.03704,-4.072063262
18387.96296,-4.077782287
18388.88889,-4.086245156
18389.81481,-4.09231065
18390.74074,-4.093083603
18391.66667,-4.091801036
18392.59259,-4.093908926
18393.51852,-4.097892748
18394.44444,-4.09946399
18395.37037,-4.099348078
18396.2963,-4.097050711
18397.22222,-4.091304529
18398.14815,-4.088885603
18399.07407,-4.084913253
18400,-4.080321145
18400.92593,-4.077476492
18401.85185,-4.067622055
18402.77778,-4.057667443
18403.7037,-4.053323313
18404.62963,-4.045136708
18405.55556,-4.031188776
18406.48148,-4.019281077
18407.40741,-4.008404366
18408.33333,-3.996273153
18409.25926,-3.983862771
18410.18519,-3.966595612
18411.11111,-3.950188494
18412.03704,-3.936627211
18412.96296,-3.924568952
18413.88889,-3.910493493
18414.81481,-3.8938026
18415.74074,-3.874271112
18416.66667,-3.854856455
18417.59259,-3.83821798
18418.51852,-3.81946332
18419.44444,-3.802642121
18420.37037,-3.783553074
18421.2963,-3.763825225
18422.22222,-3.744364957
18423.14815,-3.724077487
18424.07407,-3.707436464
18425,-3.689190595
18425.92593,-3.669221589
18426.85185,-3.649407663
18427.77778,-3.629876009
18428.7037,-3.609401798
18429.62963,-3.591747947
18430.55556,-3.576182317
18431.48148,-3.560279183
18432.40741,-3.541692135
18433.33333,-3.522652873
18434.25926,-3.505586122
18435.18519,-3.488008369
18436.11111,-3.471372635
18437.03704,-3.455282059
18437.96296,-3.438945679
18438.88889,-3.424491565
18439.81481,-3.413642904
18440.74074,-3.401483488
18441.66667,-3.386263348
18442.59259,-3.370129971
18443.51852,-3.358823358
18444.44444,-3.347764067
18445.37037,-3.338864579
18446.2963,-3.329762059
18447.22222,-3.319747093
18448.14815,-3.314780745
18449.07407,-3.306008003
18450,-3.297252381
18450.92593,-3.293199075
18451.85185,-3.287912505
18452.77778,-3.280776096
18453.7037,-3.27676732
18454.62963,-3.275346824
18455.55556,-3.274085788
18456.48148,-3.270219492
18457.40741,-3.268065194
18458.33333,-3.269721422
18459.25926,-3.27228177
18460.18519,-3.272652297
18461.11111,-3.273963451
18462.03704,-3.275443193
18462.96296,-3.275800174
18463.88889,-3.281493206
18464.81481,-3.287751851
18465.74074,-3.293414199
18466.66667,-3.299884425
18467.59259,-3.307054239
18468.51852,-3.313640468
18469.44444,-3.319645698
18470.37037,-3.328128209
18471.2963,-3.336444921
18472.22222,-3.34337709
18473.14815,-3.35217884
18474.07407,-3.364014265
18475,-3.376919654
18475.92593,-3.391003531
18476.85185,-3.401317412
18477.77778,-3.412422108
18478.7037,-3.424420419
18479.62963,-3.438286933
18480.55556,-3.453131466
18481.48148,-3.468845947
18482.40741,-3.482749373
18483.33333,-3.493685427
18484.25926,-3.50794475
18485.18519,-3.527642239
18486.11111,-3.542804301
18487.03704,-3.555476819
18487.96296,-3.572502305
18488.88889,-3.589834362
18489.81481,-3.604330436
18490.74074,-3.621620256
18491.66667,-3.640114782
18492.59259,-3.659349779
18493.51852,-3.678748772
18494.44444,-3.695426049
18495.37037,-3.7168189
18496.2963,-3.736659282
18497.22222,-3.757506976
18498.14815,-3.776265163
18499.07407,-3.794366569
18500,-3.812843399
18500.92593,-3.832821792
18501.85185,-3.85586404
18502.77778,-3.876532254
18503.7037,-3.898200029
18504.62963,-3.917740729
18505.55556,-3.936453166
18506.48148,-3.958665668
18507.40741,-3.983689942
18508.33333,-4.003846695
18509.25926,-4.022466933
18510.18519,-4.045338874
18511.11111,-4.067912337
18512.03704,-4.091155894
18512.96296,-4.11499913
18513.88889,-4.133539391
18514.81481,-4.156183265
18515.74074,-4.178902277
18516.66667,-4.200163717
18517.59259,-4.223563026
18518.51852,-4.245071886
18519.44444,-4.264968055
18520.37037,-4.286904927
18521.2963,-4.308655751
18522.22222,-4.330604138
18523.14815,-4.353329511
18524.07407,-4.37799313
18525,-4.40006729
18525.92593,-4.420543207
18526.85185,-4.439524085
18527.77778,-4.459496149
18528.7037,-4.48211725
18529.62963,-4.503696133
18530.55556,-4.527655122
18531.48148,-4.549766826
18532.40741,-4.567952025
18533.33333,-4.584750328
18534.25926,-4.602348663
18535.18519,-4.619625943
18536.11111,-4.636349997
18537.03704,-4.656021351
18537.96296,-4.67367105
18538.88889,-4.693537591
18539.81481,-4.70831122
18540.74074,-4.721152012
18541.66667,-4.740441374
18542.59259,-4.758678344
18543.51852,-4.775912822
18544.44444,-4.789568364
18545.37037,-4.801145814
18546.2963,-4.812602758
18547.22222,-4.822067076
18548.14815,-4.832904213
18549.07407,-4.849118275
18550,-4.86020961
18550.92593,-4.868126722
18551.85185,-4.871211668
18552.77778,-4.879897586
18553.7037,-4.88823173
18554.62963,-4.89207994
18555.55556,-4.895515866
18556.48148,-4.900117669
18557.40741,-4.907922282
18558.33333,-4.908702529
18559.25926,-4.907724127
18560.18519,-4.910474632
18561.11111,-4.910171637
18562.03704,-4.907162307
18562.96296,-4.90512298
18563.88889,-4.900151733
18564.81481,-4.896876667
18565.74074,-4.892178491
18566.66667,-4.888838514
18567.59259,-4.884454499
18568.51852,-4.877553726
18569.44444,-4.869058215
18570.37037,-4.859402812
18571.2963,-4.84801473
18572.22222,-4.840283074
18573.14815,-4.828635839
18574.07407,-4.813954283
18575,-4.805082133
18575.92593,-4.794238077
18576.85185,-4.779265945
18577.77778,-4.762985236
18578.7037,-4.749930891
18579.62963,-4.737282885
18580.55556,-4.718359607
18581.48148,-4.702680702
18582.40741,-4.690588527
18583.33333,-4.67343771
18584.25926,-4.656157798
18585.18519,-4.645269656
18586.11111,-4.633509331
18587.03704,-4.615926715
18587.96296,-4.595021216
18588.88889,-4.573612366
18589.81481,-4.558375448
18590.74074,-4.540238826
18591.66667,-4.52166006
18592.59259,-4.506520474
18593.51852,-4.488398609
18594.44444,-4.472728824
18595.37037,-4.45726291
18596.2963,-4.439311926
18597.22222,-4.426634727
18598.14815,-4.412485409
18599.07407,-4.396317681
18600,-4.381884224
18600.92593,-4.370362125
18601.85185,-4.358195212
18602.77778,-4.344364491
18603.7037,-4.32846189
18604.62963,-4.315226756
18605.55556,-4.303950358
18606.48148,-4.292100853
18607.40741,-4.280812203
18608.33333,-4.26554088
18609.25926,-4.257427549
18610.18519,-4.253046538
18611.11111,-4.246353997
18612.03704,-4.2423684
18612.96296,-4.236613181
18613.88889,-4.226091496
18614.81481,-4.219497928
18615.74074,-4.217856697
18616.66667,-4.211611838
18617.59259,-4.208727263
18618.51852,-4.20748016
18619.44444,-4.203690484
18620.37037,-4.203897664
18621.2963,-4.203170523
18622.22222,-4.201757951
18623.14815,-4.204637872
18624.07407,-4.209015894
18625,-4.211385501
18625.92593,-4.211994956
18626.85185,-4.215260789
18627.77778,-4.221322265
18628.7037,-4.229030094
18629.62963,-4.234790975
18630.55556,-4.242288623
18631.48148,-4.251124643
18632.40741,-4.25688494
18633.33333,-4.267660684
18634.25926,-4.276748325
18635.18519,-4.284351496
18636.11111,-4.295490443
18637.03704,-4.30725291
18637.96296,-4.315761873
18638.88889,-4.326272562
18639.81481,-4.343618048
18640.74074,-4.358934021
18641.66667,-4.369399368
18642.59259,-4.379937042
18643.51852,-4.395035915
18644.44444,-4.413253607
18645.37037,-4.428838024
18646.2963,-4.444284067
18647.22222,-4.460459643
18648.14815,-4.477918366
18649.07407,-4.496622718
18650,-4.514309774
18650.92593,-4.532282431
18651.85185,-4.547817344
18652.77778,-4.56454715
18653.7037,-4.584147859
18654.62963,-4.60550579
18655.55556,-4.627227711
18656.48148,-4.650219936
18657.40741,-4.671068293
18658.33333,-4.69200654
18659.25926,-4.709979488
18660.18519,-4.730269419
18661.11111,-4.75428565
18662.03704,-4.778723891
18662.96296,-4.80111049
18663.88889,-4.824632193
18664.81481,-4.848292132
18665.74074,-4.871486107
18666.66667,-4.895703162
18667.59259,-4.917537577
18668.51852,-4.938774534
18669.44444,-4.963315235
18670.37037,-4.993377505
18671.2963,-5.018544117
18672.22222,-5.038574784
18673.14815,-5.061348748
18674.07407,-5.085093891
18675,-5.108743236
18675.92593,-5.13637314
18676.85185,-5.162794573
18677.77778,-5.187011979
18678.7037,-5.215292194
18679.62963,-5.244277155
18680.55556,-5.265723466
18681.48148,-5.287054184
18682.40741,-5.314049685
18683.33333,-5.339597655
18684.25926,-5.367171466
18685.18519,-5.393993391
18686.11111,-5.416169074
18687.03704,-5.43827028
18687.96296,-5.460296249
18688.88889,-5.484251366
18689.81481,-5.509843492
18690.74074,-5.532039155
18691.66667,-5.556841334
18692.59259,-5.579081158
18693.51852,-5.5982845
18694.44444,-5.618021556
18695.37037,-5.637147272
18696.2963,-5.655840362
18697.22222,-5.680853574
18698.14815,-5.702145658
18699.07407,-5.720911122
18700,-5.74357113
18700.92593,-5.759657202
18701.85185,-5.774599722
18702.77778,-5.795634425
18703.7037,-5.8141825
18704.62963,-5.829949569
18705.55556,-5.84654912
18706.48148,-5.858766347
18707.40741,-5.873041874
18708.33333,-5.888095125
18709.25926,-5.900367728
18710.18519,-5.911173653
18711.11111,-5.924937168
18712.03704,-5.937180109
18712.96296,-5.945401019
18713.88889,-5.954852147
18714.81481,-5.965495965
18715.74074,-5.972742842
18716.66667,-5.976984577
18717.59259,-5.983172378
18718.51852,-5.988693017
18719.44444,-5.99183784
18720.37037,-5.995269862
18721.2963,-5.998899654
18722.22222,-6.000722401
18723.14815,-6.001190849
18724.07407,-5.999063776
18725,-5.997954643
18725.92593,-5.997968328
18726.85185,-5.997417149
18727.77778,-5.998091888
18728.7037,-5.994032166
18729.62963,-5.986333905
18730.55556,-5.981534052
18731.48148,-5.973997782
18732.40741,-5.964148704
18733.33333,-5.960095325
18734.25926,-5.951712279
18735.18519,-5.941470877
18736.11111,-5.93367854
18737.03704,-5.929017107
18737.96296,-5.919795213
18738.88889,-5.903584254
18739.81481,-5.886840427
18740.74074,-5.877437545
18741.66667,-5.864213932
18742.59259,-5.853028098
18743.51852,-5.841716182
18744.44444,-5.826263806
18745.37037,-5.814928921
18746.2963,-5.797409973
18747.22222,-5.778332542
18748.14815,-5.766771207
18749.07407,-5.753922648
18750,-5.733255577
18750.92593,-5.714989416
18751.85185,-5.701864297
18752.77778,-5.684742447
18753.7037,-5.66885354
18754.62963,-5.65353657
18755.55556,-5.638282566
18756.48148,-5.621602636
18757.40741,-5.605673685
18758.33333,-5.590383584
18759.25926,-5.57638484
18760.18519,-5.561956571
18761.11111,-5.547544027
18762.03704,-5.53201247
18762.96296,-5.518996973
18763.88889,-5.507543776
18764.81481,-5.4922728
18765.74074,-5.477838683
18766.66667,-5.466669092
18767.59259,-5.45449968
18768.51852,-5.440513311
18769.44444,-5.427745555
18770.37037,-5.416571364
18771.2963,-5.406663878
18772.22222,-5.398032204
18773.14815,-5.386625018
18774.07407,-5.376761453
18775,-5.366584398
18775.92593,-5.359579832
18776.85185,-5.354664619
18777.77778,-5.348818741
18778.7037,-5.342403802
18779.62963,-5.337543707
18780.55556,-5.336574563
18781.48148,-5.332057266
18782.40741,-5.328027202
18783.33333,-5.327434192
18784.25926,-5.32496858
18785.18519,-5.320509461
18786.11111,-5.319685926
18787.03704,-5.323007094
18787.96296,-5.325021172
18788.88889,-5.325050471
18789.81481,-5.32546908
18790.74074,-5.325903069
18791.66667,-5.330844728
18792.59259,-5.339163686
18793.51852,-5.345072594
18794.44444,-5.35410458
18795.37037,-5.361045098
18796.2963,-5.369385034
18797.22222,-5.379513243
18798.14815,-5.38818898
18799.07407,-5.396013264
18800,-5.406128772
18800.92593,-5.418011354
18801.85185,-5.431745892
18802.77778,-5.445728162
18803.7037,-5.456049261
18804.62963,-5.46739649
18805.55556,-5.479013857
18806.48148,-5.492119484
18807.40741,-5.50958917
18808.33333,-5.528488569
18809.25926,-5.548690326
18810.18519,-5.565506944
18811.11111,-5.577979284
18812.03704,-5.591507893
18812.96296,-5.61201996
18813.88889,-5.635367942
18814.81481,-5.657244244
18815.74074,-5.680196845
18816.66667,-5.696729776
18817.59259,-5.712232261
18818.51852,-5.733580729
18819.44444,-5.758744731
18820.37037,-5.778786017
18821.2963,-5.796501383
18822.22222,-5.819254672
18823.14815,-5.841475813
18824.07407,-5.865828696
18825,-5.887850685
18825.92593,-5.908837146
18826.85185,-5.933161793
18827.77778,-5.954592497
18828.7037,-5.9749602
18829.62963,-5.998605026
18830.55556,-6.019168881
18831.48148,-6.041189125
18832.40741,-6.064973299
18833.33333,-6.086761028
18834.25926,-6.111235714
18835.18519,-6.13573066
18836.11111,-6.158181735
18837.03704,-6.17854844
18837.96296,-6.200877219
18838.88889,-6.221140284
18839.81481,-6.240143449
18840.74074,-6.261916249
18841.66667,-6.287184826
18842.59259,-6.311333185
18843.51852,-6.331932863
18844.44444,-6.352194317
18845.37037,-6.374528022
18846.2963,-6.389694938
18847.22222,-6.405837214
18848.14815,-6.427458838
18849.07407,-6.449647401
18850,-6.46843937
18850.92593,-6.485173788
18851.85185,-6.499045684
18852.77778,-6.513420691
18853.7037,-6.530122091
18854.62963,-6.545919091
18855.55556,-6.56161034
18856.48148,-6.577152763
18857.40741,-6.589876881
18858.33333,-6.603604147
18859.25926,-6.619554793
18860.18519,-6.629462424
18861.11111,-6.640547844
18862.03704,-6.653808133
18862.96296,-6.664132962
18863.88889,-6.672163348
18864.81481,-6.682093529
18865.74074,-6.687416896
18866.66667,-6.693208459
18867.59259,-6.699755007
18868.51852,-6.703373752
18869.44444,-6.705685557
18870.37037,-6.710124456
18871.2963,-6.717239571
18872.22222,-6.723545315
18873.14815,-6.721895406
18874.07407,-6.722229878
18875,-6.723063312
18875.92593,-6.723764184
18876.85185,-6.722473046
18877.77778,-6.7214404
18878.7037,-6.718529955
18879.62963,-6.712831316
18880.55556,-6.705394721
18881.48148,-6.701505376
18882.40741,-6.699429611
18883.33333,-6.692368464
18884.25926,-6.678501424
18885.18519,-6.667161947
18886.11111,-6.661320931
18887.03704,-6.652889897
18887.96296,-6.641365323
18888.88889,-6.633022142
18889.81481,-6.623266235
18890.74074,-6.613176461
18891.66667,-6.598863491
18892.59259,-6.581680999
18893.51852,-6.572201387
18894.44444,-6.561881841
18895.37037,-6.547339247
18896.2963,-6.535317214
18897.22222,-6.51875891
18898.14815,-6.501567278
18899.07407,-6.483157378
18900,-6.465094369
18900.92593,-6.449913529
18901.85185,-6.436175449
18902.77778,-6.424868469
18903.7037,-6.406450961
18904.62963,-6.385733907
18905.55556,-6.365877156
18906.48148,-6.345856357
18907.40741,-6.332307578
18908.33333,-6.315581965
18909.25926,-6.293586626
18910.18519,-6.276170574
18911.11111,-6.258848733
18912.03704,-6.235931001
18912.96296,-6.21618413
18913.88889,-6.198072571
18914.81481,-6.182491577
18915.74074,-6.166007772
18916.66667,-6.144896446
18917.59259,-6.126840354
18918.51852,-6.114705519
18919.44444,-6.096410398
18920.37037,-6.07508996
18921.2963,-6.058256289
18922.22222,-6.042099793
18923.14815,-6.024280144
18924.07407,-6.004171628
18925,-5.988702467
18925.92593,-5.971965622
18926.85185,-5.953041222
18927.77778,-5.938442937
18928.7037,-5.931154736
18929.62963,-5.916245984
18930.55556,-5.895713206
18931.48148,-5.882269984
18932.40741,-5.873096302
18933.33333,-5.864620807
18934.25926,-5.853161675
18935.18519,-5.840977865
18936.11111,-5.825361384
18937.03704,-5.812182407
18937.96296,-5.803258983
18938.88889,-5.795852663
18939.81481,-5.788593153
18940.74074,-5.777050953
18941.66667,-5.765833563
18942.59259,-5.758169397
18943.51852,-5.751474834
18944.44444,-5.745652223
18945.37037,-5.738033806
18946.2963,-5.730682318
18947.22222,-5.728462999
18948.14815,-5.72669509
18949.07407,-5.722706283
18950,-5.716731265
18950.92593,-5.709742628
18951.85185,-5.711080166
18952.77778,-5.714287544
18953.7037,-5.709954501
18954.62963,-5.708243084
18955.55556,-5.710010161
18956.48148,-5.710860701
18957.40741,-5.711084438
18958.33333,-5.714742897
18959.25926,-5.719338479
18960.18519,-5.722707041
18961.11111,-5.726664931
18962.03704,-5.729285274
18962.96296,-5.732952796
18963.88889,-5.739810202
18964.81481,-5.746074008
18965.74074,-5.753262683
18966.66667,-5.761640879
18967.59259,-5.773973262
18968.51852,-5.785167465
18969.44444,-5.792959892
18970.37037,-5.800220593
18971.2963,-5.807653645
18972.22222,-5.814127628
